date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:34	736/736	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:00:30%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/discount/discount-shape3.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/discount/discount-shape3.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:34	50502/50502	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:33:40%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/best-offers-this-week/botw1.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/best-offers-this-week/botw1.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:35	16272/16272	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:50:56%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product9.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product9.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:35	37685/37685	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:33:40%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/best-offers-this-week/botw2.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/best-offers-this-week/botw2.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:36	13468/13468	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:50:56%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product10.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product10.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:37	13890/13890	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:49:36%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product11.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product11.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:37	21783/21783	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:49:38%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product12.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product12.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:37	17352/17352	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:49:44%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product13.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product13.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:37	21423/21423	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:49:38%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product14.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product14.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:38	12433/12433	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:48:54%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/brands/brand1.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/brands/brand1.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:38	9806/9806	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:43:32%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/brands/brand2.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/brands/brand2.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:38	11464/11464	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:49:14%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/brands/brand3.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/brands/brand3.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:38	9757/9757	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:49:34%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/brands/brand4.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/brands/brand4.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:39	4727/4727	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2023:04:10%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/icons/icon1.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/icons/icon1.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:39	6005/6005	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2023:04:16%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/icons/icon2.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/icons/icon2.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:39	4836/4836	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2023:04:24%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/icons/icon3.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/icons/icon3.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:40	673/673	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2023:12:12%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/icons/icon4.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/icons/icon4.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:40	2531/2531	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:55:12%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/payment-methods/visa-electron.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/payment-methods/visa-electron.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:40	2533/2533	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:55:18%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/payment-methods/visa.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/payment-methods/visa.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:41	2812/2812	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:55:26%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/payment-methods/master-card.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/payment-methods/master-card.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:41	3302/3302	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Sep%202023%2022:55:36%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/payment-methods/american-express.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/payment-methods/american-express.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:42	84868/84868	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2018:53:18%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product-details.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/products/product-details.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:42	87532/87532	---M--	200	added ('OK')	application/javascript	date:Fri,%2008%20Sep%202023%2017:12:46%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/jquery.min.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/jquery.min.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:43	80614/80614	---M--	200	added ('OK')	application/javascript	date:Thu,%2014%20Sep%202023%2017:33:18%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/bootstrap.bundle.min.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:44	4040/4040	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2016:11:06%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/meanmenu.min.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/meanmenu.min.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:44	89031/89031	---M--	200	added ('OK')	application/javascript	date:Fri,%2008%20Sep%202023%2020:12:36%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/mixitup.min.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/mixitup.min.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:44	253413/253413	---M--	200	added ('OK')	application/javascript	date:Thu,%2014%20Sep%202023%2015:36:12%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/jquery-ui.min.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/jquery-ui.min.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:44	10161/10161	---M--	200	added ('OK')	application/javascript	date:Sun,%2017%20Sep%202023%2014:35:44%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/scrollCue.min.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/scrollCue.min.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:44	44342/44342	---M--	200	added ('OK')	application/javascript	date:Fri,%2008%20Sep%202023%2020:42:30%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/owl.carousel.min.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:45	42863/42863	---M--	200	added ('OK')	application/javascript	date:Tue,%2003%20Oct%202017%2017:49:28%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/slick.min.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/slick.min.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:45	6661/6661	---M--	200	added ('OK')	application/javascript	date:Mon,%2002%20Oct%202023%2010:44:10%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/js/main.js	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/js/main.js	(from https://thepixelcurve.com/html/kidsmart/kidsmart/index.html)
12:35:46	25859/25859	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202024%2005:36:42%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_444444_256x240.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/jquery-ui.min.css)
12:35:47	25859/25859	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202024%2005:36:44%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_555555_256x240.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/jquery-ui.min.css)
12:35:48	25859/25859	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202024%2005:36:45%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_ffffff_256x240.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/jquery-ui.min.css)
12:35:50	25859/25859	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202024%2005:36:46%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_777620_256x240.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/jquery-ui.min.css)
12:35:51	25859/25859	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202024%2005:36:47%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_cc0000_256x240.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/jquery-ui.min.css)
12:35:52	25859/25859	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202024%2005:36:48%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/css/images/ui-icons_777777_256x240.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/jquery-ui.min.css)
12:35:53	25859/25859	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2001%20May%202024%2005:36:49%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/owl.video.play.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/css/owl.video.play.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/owl.carousel.min.css)
12:35:53	109808/109808	---M--	200	added ('OK')	font/woff2	date:Tue,%2001%20Aug%202023%2011:27:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-brands-400.woff2	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/all.min.css)
12:35:55	24488/24488	---M--	200	added ('OK')	font/woff2	date:Tue,%2001%20Aug%202023%2011:27:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-regular-400.woff2	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/all.min.css)
12:35:55	189684/189684	---M--	200	added ('OK')	font/ttf	date:Tue,%2001%20Aug%202023%2011:27:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-brands-400.ttf	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/all.min.css)
12:35:56	63348/63348	---M--	200	added ('OK')	font/ttf	date:Tue,%2001%20Aug%202023%2011:27:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-regular-400.ttf	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/all.min.css)
12:35:56	150020/150020	---M--	200	added ('OK')	font/woff2	date:Tue,%2001%20Aug%202023%2011:27:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-solid-900.woff2	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/all.min.css)
12:35:56	4568/4568	---M--	200	added ('OK')	font/woff2	date:Tue,%2001%20Aug%202023%2011:27:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-v4compatibility.woff2	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/all.min.css)
12:35:56	10172/10172	---M--	200	added ('OK')	font/ttf	date:Tue,%2001%20Aug%202023%2011:27:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-v4compatibility.ttf	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/all.min.css)
12:35:57	111/111	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Sep%202023%2016:38:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/double-border.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/double-border.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:57	394668/394668	---M--	200	added ('OK')	font/ttf	date:Tue,%2001%20Aug%202023%2011:27:00%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/webfonts/fa-solid-900.ttf	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/all.min.css)
12:35:57	56326/56326	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:31:20%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg1.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg1.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:57	6765/6765	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Sep%202023%2016:30:52%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-shape1.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-shape1.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:57	31748/31748	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2017:36:22%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg2.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg2.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:57	5402/5402	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Sep%202023%2017:33:38%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-shape4.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-shape4.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:58	32537/32537	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202023%2015:52:24%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg5.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg5.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:58	318932/318932	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:41:08%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg3.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg3.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:58	57877/57877	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2014:25:56%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg6.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg6.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:58	7411/7411	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2014:25:54%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-shape5.png	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-shape5.png	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:59	54882/54882	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2015:27:12%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg7.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg7.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:59	207474/207474	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2016:43:06%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/featured-products-bg.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/featured-products-bg.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:35:59	24633/24633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:36:34%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/deals-of-this-week/dotw-bg.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/deals-of-this-week/dotw-bg.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:00	282627/282627	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:41:26%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/offer/offer-bg1.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/offer/offer-bg1.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:00	200300/200300	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2014:31:42%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/cta/cta-bg.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/cta/cta-bg.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:00	51739/51739	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Sep%202023%2015:34:36%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/offer/offer-bg2.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/offer/offer-bg2.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:00	37041/37041	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2014:38:12%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/deals-of-this-week/dotw-bg2.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/deals-of-this-week/dotw-bg2.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:01	59364/59364	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2016:55:58%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg4.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/banner/banner-bg4.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:01	174373/174373	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2017:14:12%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/quotes-bg.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/quotes-bg.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:01	63694/63694	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2016:52:24%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/feedback-bg.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/feedback-bg.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:02	24525/24525	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2016:38:46%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/footer-bg.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/footer-bg.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:02	423844/423844	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2015:38:42%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/page-title-bg.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/page-title-bg.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/assets/css/style.css)
12:36:02	6544/6544	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2018:07:32%20GMT	https://thepixelcurve.com/html/kidsmart/kidsmart/assets/images/user.jpg	C:/My%20Web%20Sites/Kid%20Template/thepixelcurve.com/html/kidsmart/kidsmart/assets/images/user.jpg	(from https://thepixelcurve.com/html/kidsmart/kidsmart/product-details.html)
